latitude,longitude,name,amenity,shop,highway
25.455624539958308,81.85212701349145,Zeelab Pharmacy,pharmacy,"",""
25.452851,81.84372,Allahabad Cafe,restaurant,"",""
25.45271109,81.84010946,Hangout,restaurant,"",""
25.45325,81.84094,Tea Smokers,restaurant,"",""
25.45461867,81.84230319,Balthazaar The Restaurant,restaurant,"",""
25.45436924,81.84129222,Vinayak Medicals,pharmacy,"",""
25.45484783,81.84139091,JPR Handi Mutton,restaurant,"",""
25.45552325,81.84153246,Flamy Cafe and Restaurant,restaurant,"",""
25.45413472,81.83695707,Celebrations,restaurant,"",""
25.455206834120148,81.83748544825875,Awadhnama India,restaurant,"",""
25.45593021,81.83551963,Urban Masala,restaurant,"",""
25.4554916,81.8359944,Apollo Pharmacy,pharmacy,"",""
25.45540522,81.83587639,Kullhad Coffee Cafe - Kcc “कुल्ल्हड़ कॉफ़ी कैफ़े”,cafe,"",""
25.45549458,81.83537489,FooDoor,restaurant,"",""
25.45585859,81.83395908,Momo Nation Cafe. Prayagraj,restaurant,"",""
25.45560744,81.83338922,El Exito Café and Restaurant,restaurant,"",""
25.455612266676553,81.83382839997496,Nazeer foodsprayagraj,restaurant,"",""
25.4555872,81.8337611,Khana Khazana Restaurant and cafe,restaurant,"",""
25.45527169650611,81.83320667895762,Universe Food Ventures Pvt Ltd,restaurant,"",""
25.4552754,81.83318426,The Roof Park Cafe and Restro,cafe,"",""
25.45529436995075,81.83312955775492,Angels Food District,restaurant,"",""
25.45470993,81.83459085,Planet 5D Cinema,cinema,"",""
25.45465804,81.83341114,Old School Cafe,restaurant,"",""
25.454356,81.834805,"CCD, Civil Lines, Allahabad",restaurant,"",""
25.45466145,81.8349248,Aryan Familys Delight,restaurant,"",""
25.452447616657,81.834281921387,theyellowchilli.ixd,restaurant,"",""
25.45200453,81.83399706,kabali king,restaurant,"",""
25.45189,81.83407,bhatti ka swad,restaurant,"",""
25.45151709,81.83482614,Mela Restaurant,restaurant,"",""
25.45174554,81.8350413,Pashawari Restaurant,restaurant,"",""
25.45182991,81.83537863,Friends Corner,cafe,"",""
25.45256108,81.83474701,Kalptaru,restaurant,"",""
25.45160431,81.83575997,The Moghal,restaurant,"",""
25.4517955,81.8374693,Cafe Bigboxx,cafe,"",""
25.4536702,81.8369832,Haldi Restaurant,restaurant,"",""
25.45130783,81.83693698,H2O Cafe and Restaurant,restaurant,"",""
25.4513201,81.83685148,Coffee Calling,cafe,"",""
25.45126662,81.83686745,The Kitchen 2107,restaurant,"",""
25.44928619,81.83950763,Mehfil Restaurant,restaurant,"",""
25.44798131,81.8344179,Legs Eat | Veg and Non-Veg Restaurant in Civil Lines,restaurant,"",""
25.4500212,81.83387387,Family Zaika Multi Cuisine Restaurant,restaurant,"",""
25.45017633,81.83397748,Well Bean Cafe,cafe,"",""
25.45015106860606,81.83391892226192,Awadhnama restaurant,restaurant,"",""
25.45023272253502,81.8338751801226,Moti Mahal Prayagraj,restaurant,"",""
25.45060102,81.83484032,Kings and Co,pharmacy,"",""
25.45074446,81.83478277,Kirti Chemist,pharmacy,"",""
25.450741949999998,81.83501079999999,Rajkaran Palace,cinema,"",""
25.45074981,81.83361078,El Chico Restaurant,restaurant,"",""
25.45110974,81.83315501,SCORE The Games Cafe,cafe,"",""
25.45122325,81.83343301,Buzz Bite Cafe,cafe,"",""
25.45099656,81.83232187,Bangs The Explosive Combination,restaurant,"",""
25.45036718,81.83148843,Aao Jee Dhaba,restaurant,"",""
25.45092467,81.8316862,Agrawal Medicos,pharmacy,"",""
25.451275410954,81.831581115723,cafe_yaariyan_prayagraj,restaurant,"",""
25.4510231,81.8303127,Apollo Pharmacy Allahabad Civil Line,pharmacy,"",""
25.45054207,81.83007212,New Amber Cafe,cafe,"",""
25.45032091,81.82985878,Indian Coffee house,cafe,"",""
25.45030707,81.83301209,Shamiyana The Dhaba,restaurant,"",""
25.44871552,81.83244696,Infinity Bistro,restaurant,"",""
25.44803322,81.83208215,Mharo Andan Restaurant,restaurant,"",""
25.44908808,81.83034839,Black and White,restaurant,"",""
25.451032,81.828375,Cafe' Elchico,cafe,"",""
25.45237739,81.82873979,Dee Street Restaurant,restaurant,"",""
25.45187,81.83078,Mahfil,restaurant,"",""
25.45161155,81.83278622,The Brew Master,restaurant,"",""
25.45188687225873,81.83284400618857,The Bull,restaurant,"",""
25.45182026,81.83232639,China Box,restaurant,"",""
25.45206171,81.83258836,Chill Lounge,restaurant,"",""
25.452371806795,81.832805001536,Gola Sizzlers Allahabad,restaurant,"",""
25.45206405,81.83167544,Yaariyan cafe,cafe,"",""
25.45317634,81.83295093,Sankalp Multicuisine Restaurant,restaurant,"",""
25.45554428,81.83005734,Blunch and Dine,cafe,"",""
25.454553482148498,81.8283903732057,Almighty Cafe,cafe,"",""
25.45477738,81.82874467,Meals on Wheels,restaurant,"",""
25.45176163,81.82343823,Lily Restaurant & Cafe,cafe,"",""
25.45200326,81.82235355,MrDewsis,cafe,"",""
25.44932244,81.82099126,New Chaudhary Medical Store,pharmacy,"",""
25.45075122,81.8220018,Skylight Lounge and Cafe,cafe,"",""
25.44410458,81.82543676,Ambar Restaurant,restaurant,"",""
25.44379881,81.82533023,Cafe Sweet Corn,cafe,"",""
25.4436332,81.8252855,Mishra Shakahari Bhojnalaya,restaurant,"",""
25.443600783108,81.825810898448,Forex Haveli Restaurant,restaurant,"",""
25.44376688,81.82590762,Mahima Restaurant,restaurant,"",""
25.443126000007656,81.826093966655,Shalimar Restaurant,restaurant,"",""
25.44281141,81.82622696,Golden Rasoi Restaurant,restaurant,"",""
25.44304799,81.824977,Rasoi Restaurant,restaurant,"",""
25.44430514,81.81360336,Shree Hanuman Pharmacy,pharmacy,"",""
25.44296996,81.81551674,Vintage Kitchen,restaurant,"",""
25.43995899,81.81568763,Friends Chemist,pharmacy,"",""
25.440879880748525,81.82411753104431,Agrawal namkeen wala,restaurant,"",""
25.4392824,81.8233946,davaindia GENERIC PHARMACY,pharmacy,"",""
25.437786997779487,81.82333581981848,Al Back Arbian Restaurant,restaurant,"",""
25.43967,81.82801,Higgins IX C1 Restaurant,restaurant,"",""
25.43977537,81.82877632,Care pharmacy,pharmacy,"",""
25.43857238,81.82831833,Subah Lal Chemist,pharmacy,"",""
25.44360198,81.82889487,Raja Ki Rasoi,restaurant,"",""
25.44397871,81.82793049,Sushant Chemists,pharmacy,"",""
25.44355612,81.83100472,Medicine Distributor Pvt. Ltd,pharmacy,"",""
25.44336685,81.83292969,Ballia Medicines,pharmacy,"",""
25.44333606,81.8331104,Shri Restaurant,restaurant,"",""
25.4430814,81.83354736,Nitin Chemist,pharmacy,"",""
25.44282619,81.83534367,Jai Maa Sharda Medical Agencies,pharmacy,"",""
25.44494,81.83706,The Club Cabana 2.0,restaurant,"",""
25.44361289,81.8370515,New Novelty Restaurant,restaurant,"",""
25.443708,81.837514,Niranjan Cinema,cinema,"",""
25.442482701955623,81.8366958264967,Singh Medical Store,pharmacy,"",""
25.44135774,81.83717313,Arogya bhawan,pharmacy,"",""
25.43894656,81.83605772,Home on Herbs,pharmacy,"",""
25.43824071,81.83362062,Rozy Chicken Collection,restaurant,"",""
25.43808,81.83421,Ande Ka Funda,restaurant,"",""
25.438947588164027,81.83828782553587,Amber caffe,cafe,"",""
25.43951841,81.83801429,Ajanta Talkies,cinema,"",""
25.43888113,81.83940777,Prayag Nursing Home,pharmacy,"",""
25.4371934,81.8350938,Rs 200,restaurant,"",""
25.437393356374674,81.83411488294753,Haji Qadir Sweet House,restaurant,"",""
25.435643,81.8337455,PVR Cinemas Civil Lines,cinema,"",""
25.43171,81.83763,Shiwani Medical Store,pharmacy,"",""
25.42912,81.8320899,Q-47 : Pool and Snooker Club,cafe,"",""
25.43084545,81.83141734,Shree Ram Cafe,restaurant,"",""
25.4308056,81.8300629,Apollo Pharmacy,pharmacy,"",""
25.4296703,81.8291471,Gupta Surgicals,pharmacy,"",""
25.4287265,81.82751606,Lifex Pharmacy,pharmacy,"",""
25.43661543,81.82982524,Tea Stall,restaurant,"",""
25.43357651,81.82339782,Faiz Cafe,cafe,"",""
25.43579301,81.82273205,Allahabad Homeo Pharmacy,pharmacy,"",""
25.43170486,81.81501718,Prayagraj Medical,pharmacy,"",""
25.43003,81.81671,S Squire Cafe And Restaurant,restaurant,"",""
25.43017,81.81475,Forex restaurant,restaurant,"",""
25.43057665,81.81832387,Assam Tea Stall,restaurant,"",""
25.42991453,81.82199851,Modern Fruit Juice,restaurant,"",""
25.43000631,81.82207367,Jum Jum Restaurant,restaurant,"",""
25.4309066,81.8206276,Apollo Pharmacy,pharmacy,"",""
25.43250726,81.82233949,Double Dekker Lounge,restaurant,"",""
25.42736917,81.8255044,Shifa Chemist,pharmacy,"",""
25.42853976,81.82212079,C.S. Homeopathic Pharmacy,pharmacy,"",""
25.42812885,81.82181411,The Royal Feast Family & Restaurant,restaurant,"",""
25.42562,81.81601,Kalevam,restaurant,"",""
25.42576743,81.81817118,Unani Herbal Clinic,pharmacy,"",""
25.42580158,81.81920684,Ideal Medicare,pharmacy,"",""
25.42557687,81.81947741,Capsule Pharmacy ( MD Medicine & Super Speciality Clinic ),pharmacy,"",""
25.42435651,81.81894343,Jafri Pharmacy,pharmacy,"",""
25.42374284,81.81453463,Prime Cure Pharmacy,pharmacy,"",""
25.42131,81.82744,MahaKumbh Pryagraj 2025,restaurant,"",""
25.42380764,81.83079091,Kumar Lifesciences,pharmacy,"",""
25.42370089,81.82794186,Shakti Chat,restaurant,"",""
25.42455,81.82816,BROWNTOWN-Allahabad,cafe,"",""
25.42631565,81.82852335,Vimal Chat and Cafe,cafe,"",""
25.42608765,81.82766086,Punjab Di Hatti,restaurant,"",""
25.42637075,81.8302321,Spoiled By Sugar,cafe,"",""
25.42408,81.8307,Teamax Cafe Prayagraj,cafe,"",""
25.42574459,81.83441353,New Prayag Medical Store,pharmacy,"",""
25.4265,81.83409,Shahi Darbar,restaurant,"",""
25.427604881346415,81.83504199706381,Brothers Cafe,cafe,"",""
25.42705211,81.83633945,Mubarak Medicals,pharmacy,"",""
25.42707737,81.83637344,Pashu Upchar Kendra,pharmacy,"",""
25.428261072080335,81.84100001625558,Starworld Cinemas Allahabad,cinema,"",""
25.43016,81.8415,Jdbd Jagannath DAS Balbhadra DAS BROS.,pharmacy,"",""
25.4294124546296,81.84145414099926,Hari Purnima Restaurant & Banquet Hall,restaurant,"",""
25.43772668,81.84276399,Lal Medical,pharmacy,"",""
25.43518526,81.84592108,Oneiro Pharmaceuticals,pharmacy,"",""
25.43324501,81.84363475,Faith Medical Store,pharmacy,"",""
25.43430889,81.84611472,Kesarwani Homeo Pharmacy,pharmacy,"",""
25.434595600217698,81.84619425326665,UP 70 Restaurant,restaurant,"",""
25.4357172,81.8464399,Hot Handi House,restaurant,"",""
25.43617,81.84712,New Harish bhojnalaya & restaurant,restaurant,"",""
25.43649954,81.84659683,Amar Jyoti Medical Store,pharmacy,"",""
25.4366578,81.8464067,davaindia GENERIC PHARMACY,pharmacy,"",""
25.4374931,81.84716146,Shri Krishna Bhojnalay,restaurant,"",""
25.43555116,81.84841667,Kajal Cinema,cinema,"",""
25.43683108,81.84936549,Carnival Cinemas Payal,cinema,"",""
25.43597,81.8511,Biryani Hills,restaurant,"",""
25.43588924,81.85124982,Agrawal Homeo Pharmacy,pharmacy,"",""
25.43263,81.85079,Park View Restaurant,restaurant,"",""
25.43258901,81.85058475,Aapno Gaaon Restaurant,restaurant,"",""
25.4327754,81.85064965,Thakur Ji Medicine Hall,pharmacy,"",""
25.42201,81.86805,Middle Point Family Restaurant,restaurant,"",""
25.43058871,81.8673499,Kinara Cafe,cafe,"",""
25.42614602,81.91222868,The V-VEG,restaurant,"",""
25.4277805,81.9168849,Jai Maa Homoeo Pharmacy,pharmacy,"",""
25.42673466,81.90880505,Jannat Cafe and Restaurant,restaurant,"",""
25.431139683516104,81.90812603321356,Prayag Agency,pharmacy,"",""
25.430678756733954,81.90947905099394,Jayaka Restaurant,restaurant,"",""
25.42927738,81.91182463,Cloud Café,cafe,"",""
25.43491159,81.90498413,Tarkari Courtyard,restaurant,"",""
25.452700511087002,81.88129412010387,Ansh Cafe,cafe,"",""
25.45063,81.87914,Kesharwani Medical Store,pharmacy,"",""
25.44397991224,81.87936,Shree Ramesvaram Cafe,restaurant,"",""
25.44362665,81.88077482,Sharad Medical Hall,pharmacy,"",""
25.44624046,81.87592068,The ShakesPear Cafe,cafe,"",""
25.44083,81.87644,Prayagraj Kumbh Mela ,restaurant,"",""
25.4449672,81.87120673,Homeopathic Medical Store,pharmacy,"",""
25.4461087,81.87184562,Aastha Medical Store,pharmacy,"",""
25.448521045010413,81.86725844547564,V K Enterprises Allahabad Whole Sale Pharma Bussiness,pharmacy,"",""
25.4507828,81.8687256,Ten 11 cafe and lounge,cafe,"",""
25.4507828,81.8687256,The mist restaurant & hukka lounge,restaurant,"",""
25.44980014,81.87375271,Sagun Restaurant,restaurant,"",""
25.455339153038075,81.87138537301392,Zeelab Pharmacy,pharmacy,"",""
25.4553315,81.8709407,Davaindia Generic Pharmacy,pharmacy,"",""
25.454084,81.871892,Seema Cafe,cafe,"",""
25.45392842,81.87169585,EDR Restaurants,restaurant,"",""
25.456825984961,81.865746,Downtown Pizza,restaurant,"",""
25.45751232,81.86592786,Cafe Unveil,cafe,"",""
25.45794,81.8718,Jivan Varsha Medical Store,pharmacy,"",""
25.45640975852412,81.87333932975004,"Medicare Pharmacy, Prayagraj",pharmacy,"",""
25.45902,81.8854,Chulha Restaurant,restaurant,"",""
25.46823138,81.86593447,Spice Hut,restaurant,"",""
25.47343448,81.87131519,Herbo Remedies Research Centre,pharmacy,"",""
25.47739873,81.87273567,Appu Ji Medical Store,pharmacy,"",""
25.481480069809,81.87791,Om Cyber Cafe,cafe,"",""
25.48253953,81.87670678,Yash Medical Shop,pharmacy,"",""
25.47764443,81.88115926,Shubh Medicare Centre,pharmacy,"",""
25.424907839847464,81.924924270454,Wachie Resort Restaurant,restaurant,"",""
25.42111982,81.92653771,Shwetank Medical Store,pharmacy,"",""
25.42443669,81.9552542,Raj Restaurant,restaurant,"",""
25.42482,81.95551,Pavan Medical Store,pharmacy,"",""
25.427609,81.9493396,Black Berry Resturant Andawa,restaurant,"",""
25.393603,81.936384,Palak Medical Store,pharmacy,"",""
25.41909778,81.92985908,Shraddha Medical Store,pharmacy,"",""
25.40709412,81.86745246,Shaam Restaurant and Banquet,restaurant,"",""
25.40333506,81.86818388,Forty Wings Rooftop,restaurant,"",""
25.4026855,81.86865126,Busy Bee Restro,restaurant,"",""
25.4032024,81.8668428,Nand and Sons,restaurant,"",""
25.40291714,81.87441167,Saran Medicals,pharmacy,"",""
25.4037599,81.87354,Zitiks Medicare,pharmacy,"",""
25.40002,81.87426,Global Medicare,pharmacy,"",""
25.40043347,81.86781871,Anand Medicine Centre,pharmacy,"",""
25.399787813541266,81.86700912604532,Misthi The Multi Cuisine Restaurant,restaurant,"",""
25.39378544,81.87196692,Aarna medical store,pharmacy,"",""
25.38756945,81.87774459,Aryan Fast Food Centre,restaurant,"",""
25.38848146,81.87686368,Avantika Medical Store,pharmacy,"",""
25.3869636,81.8663884,LIFE LINE Medicals,pharmacy,"",""
25.38319962910766,81.87259191534262,Zeelab Pharmacy,pharmacy,"",""
25.38851153,81.87877536,Goldy Medical Store,pharmacy,"",""
25.3877877,81.8813958,Davaindia Generic Pharmacy,pharmacy,"",""
25.3917031,81.8821247,Pooja Medicine,pharmacy,"",""
25.39826018,81.89456827,Kiyara Family Restaurant,restaurant,"",""
25.38111186,81.87047036,Sargam Star World Cinema,cinema,"",""
25.37963547,81.87205239,Day Dreams Cafe and Juicebar,cafe,"",""
25.37920354,81.87156428,Patel Bhojnalya,restaurant,"",""
25.376795263451854,81.86642312494415,The Oliver Resto & Cafe,cafe,"",""
25.3506,81.89263,Rishank Cafe,cafe,"",""
25.324166525738,81.887695044279,Zenthic Ayurveda,pharmacy,"",""
25.34339829,81.90914176,Uim Canteen,restaurant,"",""
25.34366764,81.8301594,Jiva Cafe and Restaurant,restaurant,"",""
25.310014649441,81.811614939943,Dungeons,restaurant,"",""
25.28268554,81.78736029,Jay Durga Medical Store,pharmacy,"",""
25.28264438,81.78726551,Sukhrana Medical Store,pharmacy,"",""
25.28344238,81.77713062,Vijay Medical Store Jasra,pharmacy,"",""
25.204205681037,81.91695,MG Pharma Clinic,pharmacy,"",""
25.24802,81.89238,Kushwaha Medical Store,pharmacy,"",""
25.16219059,81.76762978,Swagat Dhaba,restaurant,"",""
25.16209722,81.7684443,Prayag Dhaba and Ankit Rajpoot Family Restaurant,restaurant,"",""
25.18010986,81.61707861,Dileep Medical Store,pharmacy,"",""
25.32642671,81.5246599,Zee Shaan Medical Store,pharmacy,"",""
25.27065,81.37455,Mahadev ka diwana,restaurant,"",""
25.057749622208,81.41148,Warung Kita,restaurant,"",""
24.79216434,81.14931103,Naresh Medical Store,pharmacy,"",""
24.83513771,81.36385823,Ramesh Medical Store,pharmacy,"",""
24.89797652,81.67380072,Yash kumar Medical store,pharmacy,"",""
24.96301,81.59986,Ananya Online Cafe,cafe,"",""
25.04681021,81.73285441,Highway treat,restaurant,"",""
25.0490259,81.736012,Baba Dhaba Chakgaht,restaurant,"",""
24.95214,81.68628,7heaven Cafe n Restaurant chakghat,cafe,"",""
24.92235,81.84466,7Heaven Cafe n Restaurant,cafe,"",""
26.010607894633324,80.30544097232413,Amauli Bus Stop,pharmacy,"",""
26.03882634,80.56454191,Ramkishore Cafe,restaurant,"",""
26.03879462,80.56428982,Indra Bandur Cafe,cafe,"",""
26.039340962519944,80.57840878742094,Krishna Sweets,restaurant,"",""
26.03483,80.57974,M Cinema Hall,cinema,"",""
26.03398864,80.57965301,Peer Ali Lallu Cafe,cafe,"",""
26.03451054,80.57894379,Masala Street restaurant,restaurant,"",""
26.03653315,80.57670933,Iqbal Medical Store,pharmacy,"",""
26.03652401,80.57914752,Jiyalal Coffee House,cafe,"",""
26.03784083,80.57901632,Sahdev Tiwari Cafe,cafe,"",""
26.03784447,80.57548759,Raisa Cafe,cafe,"",""
26.03673066,80.56894083,Chandan Cafe,cafe,"",""
26.038497513152,80.699687004089,मोहन पेडा,cafe,"",""
26.03295419,80.70510298,Kumar Medical Store,pharmacy,"",""
26.02102827,80.71387431,yaadgar nonveg DHABA,restaurant,"",""
25.975329851615,80.670204162598,Garden Aroma Restaurant,restaurant,"",""
25.93181787,80.80238296,Radha Raman Sweets & Restaurant,restaurant,"",""
25.9333,80.8,"Satyam Cineplex, Khaga",cinema,"",""
25.9332605,80.800168,Shri Bala ji Sweets house Hathgaon,restaurant,"",""
25.9332605,80.800168,Sumit Medical store,pharmacy,"",""
25.93086351,80.81762189,Hariom Medicals,pharmacy,"",""
25.93316229,80.81672368,AIM Homoeopathic Medical Store,pharmacy,"",""
25.9353567,80.81265524,New Al Bake Family Restaurant,restaurant,"",""
25.93561283,80.81275567,Yaduvansh Medical Store,pharmacy,"",""
25.93564,80.80389,Charcoal,restaurant,"",""
25.9399084,80.798867,Urban Vada Pav Obra,cafe,"",""
25.94156108,80.79992096,Baba Medical Store,pharmacy,"",""
25.94299,80.80349,Uttam Rasoi,restaurant,"",""
25.94319,80.80338,Raj Sweet and Restaurant,restaurant,"",""
25.95307,80.80034,Zafran,restaurant,"",""
25.95307,80.80034,Sarooj Pharmaceuticals,pharmacy,"",""
25.95248969,80.79768179,Delhi Darbar Restaurant,restaurant,"",""
25.95332,80.79921,Maya Shyam Restaurant ,restaurant,"",""
25.95472668,80.79712212,Green Haweli Restaurant,restaurant,"",""
25.98734188,80.75212996,Ma Medical Store,pharmacy,"",""
25.96431,80.78779,Thakur Restaurant,restaurant,"",""
25.9651684,80.7873488,Rama Sweets Restaurant and Banquet hall,restaurant,"",""
25.9371219,80.8322353,Awadh Family Restaurant and Hotel,restaurant,"",""
26.07821982,81.05127676,Sudhir Medical Store,pharmacy,"",""
26.06823,81.09978,Jay Shri Radhe Radhe,restaurant,"",""
26.07948811,81.05283774,The Raina's cafe and Restaurant,cafe,"",""
26.11845,81.10643,Shashank Medical Hall,pharmacy,"",""
26.16129235,80.96649682,Trivedi Medical Agency Shop,pharmacy,"",""
26.19038,81.02389,Tripathi Medical Store,pharmacy,"",""
26.16738,80.98156,Shukla Drug Agency Medical Store,pharmacy,"",""
26.17755,80.96083,Chauhan Sweets Bakery & Restaurant,restaurant,"",""
26.17754987,80.96077502,Health Care Pharmacy,pharmacy,"",""
26.16999304,80.97108325,Gaurav Medical Shop,pharmacy,"",""
26.17076376,80.97086926,Surendra Homeopathy Shop,pharmacy,"",""
26.17140731,80.97155989,Bishnu Medical Store,pharmacy,"",""
26.1717887,80.96884098,leelawati medical Store,pharmacy,"",""
26.16889893,80.97459211,Subhash Cinema Hall,cinema,"",""
26.16156509,80.96825611,Chauhan Sweets Bakery and Restaurant,restaurant,"",""
26.16546581,80.96884813,Mukesh Coffee House,cafe,"",""
26.16557785,80.9681706,Bismilla Chicken Shop,restaurant,"",""
26.12935936,80.79256589,Ashish Medical Store,pharmacy,"",""
26.16656411,80.56242012,Raj Sweets and Restaurants,restaurant,"",""
26.14340741,80.57307452,Maharaja Hotel & Restaurant,restaurant,"",""
26.09973545,80.61212202,Jeet Hotel and Restaurant,restaurant,"",""
26.1202413,80.5903822,Malwan Fatehpur,restaurant,"",""
26.1244765,80.58723997,Bablu Sweet House,restaurant,"",""
26.10000435,80.47407335,Janata Medical Store,pharmacy,"",""
26.09999242,80.35120749,Chacha Bhatija Fast Food and Restaurant,restaurant,"",""
26.10391653,80.36544861,Varma Medical Store,pharmacy,"",""
26.10382163,80.36538688,Naaz Pharmacy and Medical Store,pharmacy,"",""
26.10450542,80.36454735,Azmeri Chicken Shop,restaurant,"",""
26.10483758,80.36385431,Pooja Medical Shop,pharmacy,"",""
26.1044462,80.3617112,अशोक मेडिकल स्टोर,pharmacy,"",""
26.10488261,80.36272036,Raj Kumar Coffee Shop,restaurant,"",""
26.10482783,80.35792387,Baburam Badlu Ram Ayurvedic Store,pharmacy,"",""
26.15202301,80.42129426,Dharm Prakash Medical Store,pharmacy,"",""
26.15172443,80.42123719,Shashi Medical Store,pharmacy,"",""
26.22746,80.51897,Baba Bramhadev Dhaba,restaurant,"",""
26.22767244,80.51848863,Dehati Haweli Dhaba and Restaurant,restaurant,"",""
26.28717919,80.6586238,Kumar Medical Store,pharmacy,"",""
26.28193030027,80.65417,Mahi medical terha,pharmacy,"",""
26.30681559,80.477854,Punch Dhaba,restaurant,"",""
26.28047,80.48756,Sharma Medical Store,pharmacy,"",""
26.32401,80.30684,Subham Medical Store,pharmacy,"",""
26.373135587225,80.422492980957,Ca Chai Wala,cafe,"",""
26.36229,80.43354,Shubharambh Restaurant&Hotal,restaurant,"",""
26.3877983,80.37949106,Galaxy Medicare,pharmacy,"",""
26.37217,80.38657,Meezzaah,restaurant,"",""
26.37217,80.38657,Gulab Singh and Sons B,restaurant,"",""
26.36604683,80.30526809,Rajput Dhaba,restaurant,"",""
26.381304,80.3159796,SHRI internet CAFE,cafe,"",""
26.39084627,80.32415311,Pawan Medical Store,pharmacy,"",""
26.38638911,80.3097601,Meditech Pharmacy,pharmacy,"",""
26.3897799,80.30362,Sahu Family Restaurant,restaurant,"",""
26.391275,80.311096,Sahu Dhaba,restaurant,"",""
26.39394064,80.31807835,Maa Medicos,pharmacy,"",""
26.39297,80.32551,Spoiled Son's Pizzeria,restaurant,"",""
26.39476,80.32471,Shri Vrindavan Galaxy,restaurant,"",""
26.39565322,80.32680083,Yashi Medical Store,pharmacy,"",""
26.39470668,80.3200683,Priyanshi Medical Store,pharmacy,"",""
26.39677447,80.32353841,Krishna medical store,pharmacy,"",""
26.39972,80.32583,SALAM Biryani HOUSE,restaurant,"",""
26.40821698,80.31115926,Gupta Medical Store,pharmacy,"",""
26.40463423,80.30954765,K k medical stor & k k pharmacy,pharmacy,"",""
26.40757892,80.31514237,Nishu Medical Store,pharmacy,"",""
26.406840766829752,80.32729264676368,shri radhe fast food &caterers ,restaurant,"",""
26.405227957088,80.32409,The magic spoon ,restaurant,"",""
26.40492302,80.32578935,Sanjeevani Medical Stores,pharmacy,"",""
26.40454833,80.32584099,Siddiqui Medical Hall,pharmacy,"",""
26.40220886,80.32682818,Ekta Homeo Hall,pharmacy,"",""
26.40084,80.32875,Vipris NET CAFE,cafe,"",""
26.40072067,80.3402105,Rajesh Medical & General Store,pharmacy,"",""
26.40268,80.33892,Rama Ayurvedic Medical Center,pharmacy,"",""
26.40359538,80.33628218,Dixit Medical Store,pharmacy,"",""
26.40764,80.33167,Bhagwatis Sweets,restaurant,"",""
26.40786681,80.3318871,Pharmacywala Medical Store,pharmacy,"",""
26.4078475,80.3332916,Davaindia Generic Pharmacy,pharmacy,"",""
26.404,80.3497,कानपुर ढाबा,restaurant,"",""
26.3956101,80.362249,Davaindia Generic Pharmacy,pharmacy,"",""
26.39840462,80.35726688,H.S medical store,pharmacy,"",""
26.3982,80.36346,"Aashirwad Restaurant #Apna Adda",restaurant,"",""
26.3963602,80.36275758,Dheeraj Medical Store,pharmacy,"",""
26.3995033,80.3762152,Shri Ram Restaurant Tiranga Chauraha no -8318993800,restaurant,"",""
26.3985263,80.3793394,Elegant Solutions,cafe,"",""
26.39856,80.39995,Durgesh medical store,pharmacy,"",""
26.39868121,80.40122043,Tiwari Sweet House,restaurant,"",""
26.397941,80.3805013,davaindia GENERIC PHARMACY,pharmacy,"",""
26.39943379,80.38374936,Abhishek Anoop Medicals,pharmacy,"",""
26.4026299,80.3836199,Shri krishna dhaba,restaurant,"",""
26.4044717,80.387155,Apollo Pharmacy Hal Hospital Kanpur,pharmacy,"",""
26.40245383,80.39896789,NRHA Medical Store,pharmacy,"",""
26.40267,80.39539,Ankur medical store indergarh,pharmacy,"",""
26.4061007,80.3927348,Mannat Restaurant & Party Lounge,restaurant,"",""
26.40788,80.37296,KGF Restaurant,restaurant,"",""
26.40364463,80.37594172,The Girja Restro,restaurant,"",""
26.4022366,80.37657876,Blue moon restaurant,cafe,"",""
26.40077984,80.37281073,Urban Swad,restaurant,"",""
26.40078012,80.37218518,Sai Foods,restaurant,"",""
26.401757450000076,80.36478774999998,Kalika hotel kanpur,restaurant,"",""
26.40125,80.36495,NirajRaj,restaurant,"",""
26.40673,80.35822,Singh Medical Store,pharmacy,"",""
26.409464942860033,80.35824289999722,Rytham Zone,restaurant,"",""
26.40960076,80.35766838,Desi Vibes Cafe and Restaurant,restaurant,"",""
26.40935405,80.35812767,Cafe Nirvana,cafe,"",""
26.40888,80.35777,U R Lucky Guys Cyber Caffe,cafe,"",""
26.41096,80.35921,Shree Pandit Bhog Restaurant,restaurant,"",""
26.41414,80.3704,Hestiia Restaurant,restaurant,"",""
26.41082127,80.38623184,Vishnu Medical Store,pharmacy,"",""
26.41123587,80.38608084,Chouhan Dhaba Family Restaurant,restaurant,"",""
26.412009328133,80.39083,rishi rich cafe,restaurant,"",""
26.40901076,80.38940364,Love Pharma Retail,pharmacy,"",""
26.40919671,80.38968727,Raju Medical Store,pharmacy,"",""
26.415299,80.392906,Chaiwallaz,cafe,"",""
26.41558267,80.39275631,The Gareebs Gantu Cafe,cafe,"",""
26.41643143,80.39191423,Madras Cafe,cafe,"",""
26.4160632,80.3912287,Davaindia Generic Pharmacy,pharmacy,"",""
26.4154899,80.38994,Kebab-e-Que,restaurant,"",""
26.41289302,80.38860382,Four nine restaurant,restaurant,"",""
26.41463664,80.38762523,Vijay Movie,cinema,"",""
26.41577765,80.38161223,Prachi Hotel,restaurant,"",""
26.41845,80.38151,Crazy Bhaiiiii,restaurant,"",""
26.41999882,80.39050612,Ice Cube,restaurant,"",""
